,date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsSource,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade,positivityRate,datetime
3004,20200721,NV,37528.0,361294.0,,1095.0,,301.0,,143.0,,874.0,A+,7/21/2020 13:30,2020-07-21T13:30:00Z,07/21 09:30,676.0,,2020-07-21T13:30:00Z,503464.0,,,37528.0,,,,396079.0,,,,,,,,,,,32,815,2586,398822,posNeg,398822.0,3401,398822,28,0,833c207f333d837cf73677efed5ae72dcaa0c5fb,0,0,0,0,0,,0.09409711600663956,2020-07-21
3005,20200721,NY,408181.0,4822800.0,,724.0,89995.0,163.0,,91.0,,72302.0,A,7/20/2020 23:59,2020-07-20T23:59:00Z,07/20 19:59,25058.0,89995.0,2020-07-20T23:59:00Z,,,,408181.0,,,5230981.0,,,,,,,,,,,,36,855,65314,5230981,posNeg,5230981.0,66169,5230981,2,0,20a5ef0c24966b1db4be1725f63d507696eb0d41,0,0,0,0,0,,0.07803144381522319,2020-07-21
3006,20200721,OH,77215.0,1122808.0,,1097.0,9736.0,342.0,2367.0,168.0,,53077.0,B,7/21/2020 14:00,2020-07-21T14:00:00Z,07/21 10:00,3219.0,9736.0,2020-07-21T14:00:00Z,1195771.0,,,72963.0,2959.0,260.0,,,,,,,,,,,,,39,1047,17064,1200023,posNeg,1200023.0,18111,1200023,30,126,786e98d7eb007071386b33ea48ebbbb8f2e90a99,0,0,0,0,0,,0.06434460006183215,2020-07-21
3007,20200721,OK,26326.0,472057.0,,613.0,2403.0,248.0,,,,20663.0,A+,7/21/2020 00:00,2020-07-21T00:00:00Z,07/20 20:00,461.0,2403.0,2020-07-21T00:00:00Z,503326.0,30273.0,472057.0,26326.0,,,,,55185.0,1854.0,,,,,,,,,40,893,21382,498383,posNeg,498383.0,22275,498383,9,0,b6b7fad3148293eeaec058c1faae448b994c3ed9,0,0,0,0,0,,0.052822829029080046,2020-07-21
3008,20200721,OR,15139.0,330124.0,,237.0,1406.0,64.0,,34.0,,3381.0,A+,7/21/2020 15:01,2020-07-21T15:01:00Z,07/21 11:01,269.0,1406.0,2020-07-21T15:01:00Z,,,330124.0,14355.0,,,,344479.0,,,,,,,,,,,41,292,4927,345263,posNeg,345263.0,5219,345263,7,19,2da4a529de5d684be8ba1a26baced01c942d980f,0,0,0,0,0,,0.04384773346695128,2020-07-21
3009,20200721,PA,102765.0,952998.0,,736.0,,,,98.0,,77073.0,A+,7/21/2020 00:00,2020-07-21T00:00:00Z,07/20 20:00,7038.0,,2020-07-21T00:00:00Z,,,,99875.0,,,,1052873.0,,,,,,,,,,,42,1027,14823,1055763,posNeg,1055763.0,15850,1055763,20,0,18df1237ac88a8b7cae236d8a08151b4dc8df6e1,0,0,0,0,0,,0.09733718647082726,2020-07-21
3010,20200721,PR,12940.0,255766.0,,375.0,,40.0,,24.0,,,B,7/21/2020 06:30,2020-07-21T06:30:00Z,07/21 02:30,180.0,,2020-07-21T06:30:00Z,258001.0,3966.0,253922.0,4255.0,81.0,99.0,,,,8685.0,,,,,,,,,72,479,0,268706,posNeg,268706.0,479,268706,0,0,a58d47ed95bb489f8ca64669e761c2ea1905da3d,0,0,0,0,0,,0.04815672147253876,2020-07-21
3011,20200721,RI,17986.0,166978.0,,64.0,2116.0,4.0,,2.0,,1741.0,A+,7/21/2020 12:00,2020-07-21T12:00:00Z,07/21 08:00,996.0,2116.0,2020-07-21T12:00:00Z,317544.0,26222.0,291322.0,17986.0,,,321849.0,184964.0,,,,,,,,,,,44,82,1257,184964,totalTestEncountersViral,321849.0,2662,184964,1,6,86955eab4cf2a57fe4eb915313fb18b8be63a821,0,0,0,0,0,,0.055883349023921156,2020-07-21
3012,20200721,SC,73337.0,525356.0,,1593.0,4498.0,,,,,27062.0,A,7/20/2020 23:59,2020-07-20T23:59:00Z,07/20 19:59,1221.0,4498.0,2020-07-20T23:59:00Z,598457.0,91459.0,506998.0,73101.0,1203.0,18.0,,,48590.0,2806.0,45784.0,,,,,,,,45,1892,8485,598693,posNeg,598693.0,10377,598693,57,316,0f6a55b936ddf1704f83b680ec2903c5652be7ff,0,0,0,0,0,,0.12249516864235928,2020-07-21
3013,20200721,SD,8019.0,91826.0,,62.0,776.0,,,,,7081.0,B,7/20/2020 18:00,2020-07-20T18:00:00Z,07/20 14:00,118.0,776.0,2020-07-20T18:00:00Z,,,,,,,,99845.0,,,,,,,,,,,46,76,1115,99845,posNeg,99845.0,1191,99845,0,2,aaef71e14762c567154da5a1afec28b6d5f0d715,0,0,0,0,0,,0.08031448745555611,2020-07-21
3014,20200721,TN,81944.0,1156289.0,,1461.0,3798.0,,,,,47852.0,A,7/21/2020 15:00,2020-07-21T15:00:00Z,07/21 11:00,871.0,3798.0,2020-07-21T15:00:00Z,1237411.0,95765.0,1141646.0,81122.0,840.0,31.0,,,,,,,,,,,,,47,2190,20876,1238233,posNeg,1238233.0,23066,1238233,24,86,0cbdb84bd325c2fbfa6a46c6bdaf86b65a1149ee,0,0,0,0,0,,0.0661781748669273,2020-07-21
3015,20200721,TX,341739.0,2701835.0,,10848.0,,,,,,186529.0,B,7/21/2020 17:00,2020-07-21T17:00:00Z,07/21 13:00,4151.0,,2020-07-21T17:00:00Z,3043574.0,,,341739.0,,,,,226323.0,8562.0,217761.0,,,,,,,,48,9305,49715,3043574,posNeg,3043574.0,59020,3043574,131,0,19f4734bbb65c1bfa23407d1cd8b02651d78e1de,0,0,0,0,0,,0.11228213935327348,2020-07-21
3016,20200721,UT,35012.0,440431.0,,219.0,2109.0,96.0,554.0,,229.0,22032.0,A+,7/21/2020 10:35,2020-07-21T10:35:00Z,07/21 06:35,251.0,2109.0,2020-07-21T10:35:00Z,561500.0,,,35012.0,,,,475443.0,,,,,,,,,,,49,486,5553,475443,posNeg,475443.0,6039,475443,4,43,c804fb6db1c7fe59b1309ae9c149e13329b1ced6,0,0,0,0,0,,0.07364079395427002,2020-07-21
3017,20200721,VA,79371.0,860721.0,427.0,1189.0,11424.0,258.0,,127.0,,10235.0,A+,7/20/2020 17:00,2020-07-20T17:00:00Z,07/20 13:00,2048.0,11424.0,2020-07-20T17:00:00Z,,94379.0,,76427.0,1945.0,103.0,937148.0,,94828.0,,,,,,,,,,51,996,18635,940519,posNeg,940092.0,19631,940092,17,159,640f855c9f6d62ad3e3b1542c57e92f1222027cc,0,0,0,0,0,,0.08442897078158308,2020-07-21
3018,20200721,VI,308.0,6853.0,118.0,,,,,,,158.0,C,7/20/2020 20:58,2020-07-20T20:58:00Z,07/20 16:58,6.0,,2020-07-20T20:58:00Z,7279.0,,,,6.0,,,,,,,,,,,,,,78,4,236,7279,posNeg,7161.0,240,7161,0,0,59f5198fe69b12a24a2a1fc2c8cfeaf46260a8fd,0,0,0,0,0,,0.043010752688172046,2020-07-21
3019,20200721,VT,1366.0,83581.0,,19.0,,,,,,1148.0,B,7/21/2020 00:00,2020-07-21T00:00:00Z,07/20 20:00,56.0,,2020-07-21T00:00:00Z,,,,1366.0,56.0,,,84947.0,,,,,,,,,,,50,6,1073,84947,posNeg,84947.0,1079,84947,0,0,f8d945d9a6794911dd835cae253b4b2f07078c38,0,0,0,0,0,,0.01608061497168823,2020-07-21
3020,20200721,WA,52290.0,906025.0,,365.0,5102.0,,,43.0,,,B,7/20/2020 02:59,2020-07-20T02:59:00Z,07/19 22:59,1453.0,5102.0,2020-07-20T02:59:00Z,,,,52290.0,1453.0,,958315.0,826354.0,,,,,,,,,,,53,1084,15973,958315,posNeg,958315.0,17057,958315,6,39,71e476903b2273f8949c074904baf417d4f226d1,0,0,0,0,0,,0.05456452210390112,2020-07-21
3021,20200721,WI,47836.0,750562.0,190.0,354.0,4194.0,101.0,838.0,,,33902.0,A+,7/21/2020 16:00,2020-07-21T16:00:00Z,07/21 12:00,866.0,4194.0,2020-07-21T16:00:00Z,,,,44135.0,859.0,7.0,,794697.0,,,,,,,,,,,55,1161,13371,798588,posNeg,798398.0,14532,798398,13,65,adac41267d8dec30494bdd3bbd54b4d8f6604637,0,0,0,0,0,,0.05991497974694325,2020-07-21
3022,20200721,WV,5199.0,235127.0,,77.0,,33.0,,16.0,,3546.0,B,7/21/2020 17:00,2020-07-21T17:00:00Z,07/21 13:00,101.0,,2020-07-21T17:00:00Z,240201.0,,,5074.0,,,,,12970.0,,,,,,,,,,54,57,5289,240326,posNeg,240326.0,5346,240326,1,0,fb5c08d09e4cae03f7ccd6ee096bc52b2210ae43,0,0,0,0,0,,0.021633115018766177,2020-07-21
3023,20200721,WY,2238.0,41927.0,,13.0,146.0,,,,,1694.0,B,7/21/2020 17:55,2020-07-21T17:55:00Z,07/21 13:55,25.0,146.0,2020-07-21T17:55:00Z,61032.0,1769.0,59262.0,1830.0,,,,43605.0,,,,,,,,,,,56,51,0,44165,posNeg,44165.0,51,44165,1,2,aa00adfd5c321bae158af63fcc945446bbd8539f,0,0,0,0,0,,0.05067361032491792,2020-07-21
3024,20200720,AK,2414.0,173172.0,,29.0,,,,0.0,,712.0,A,7/20/2020 00:00,2020-07-20T00:00:00Z,07/19 20:00,18.0,,2020-07-20T00:00:00Z,175586.0,,,2414.0,18.0,,,,,,,,,,,,,,2,137,2439,175586,posNeg,175586.0,2576,175586,0,0,738511049027649ab9059cd3f205ef4ff646265a,0,0,0,0,0,,0.01374824872142426,2020-07-20
3025,20200720,AL,68891.0,524897.0,,1571.0,8368.0,,994.0,,528.0,29736.0,B,7/20/2020 11:00,2020-07-20T11:00:00Z,07/20 07:00,1291.0,8368.0,2020-07-20T11:00:00Z,592608.0,,,67711.0,1257.0,34.0,,,,,,,,,,,,,1,1880,6375,593788,posNeg,593788.0,8255,593788,4,586,c4f434edf2c4dda140cf9e336eecf0c759698b41,0,0,0,0,0,,0.11601952211900543,2020-07-20
3026,20200720,AR,33927.0,398889.0,,471.0,2202.0,,,111.0,309.0,26397.0,A+,7/20/2020 14:36,2020-07-20T14:36:00Z,07/20 10:36,357.0,2202.0,2020-07-20T14:36:00Z,432816.0,,,33927.0,,,,,,,,,,,,,,,5,1394,12251,432816,posNeg,432816.0,13645,432816,0,25,52191608d8106086a3d390f744c4967496b0c687,0,0,0,0,0,,0.07838665853388045,2020-07-20
3027,20200720,AS,0.0,1037.0,,,,,,,,,C,7/16/2020 00:00,2020-07-16T00:00:00Z,07/15 20:00,0.0,,2020-07-16T00:00:00Z,1037.0,,,0.0,,,,,,,,,,,,,,,60,0,0,1037,posNeg,1037.0,0,1037,0,0,fdfa63feba7c83b98a71fa85af9fcf686eb299e7,0,0,0,0,0,,0.0,2020-07-20
3028,20200720,AZ,145183.0,648340.0,,3084.0,6698.0,886.0,,622.0,,18518.0,A+,7/20/2020 00:00,2020-07-20T00:00:00Z,07/19 20:00,2784.0,6698.0,2020-07-20T00:00:00Z,793523.0,,,137710.0,2431.0,152.0,,,210464.0,,,,,,,,,,4,1559,5985,793523,posNeg,793523.0,7544,793523,23,66,4359cf2fa0719bd19d19a4140b8b4ebfe3dd0a72,0,0,0,0,0,,0.18296004022567713,2020-07-20
3029,20200720,CA,391538.0,6022783.0,,8419.0,,2157.0,,,,,B,7/20/2020 00:00,2020-07-20T00:00:00Z,07/19 20:00,7694.0,,2020-07-20T00:00:00Z,6414321.0,,,391538.0,,,,,,,,,,,,,,,6,6846,120623,6414321,posNeg,6414321.0,127469,6414321,9,0,0627dc6854c901fd0ce377d0360274b516084bc5,0,0,0,0,0,,0.06104122322534217,2020-07-20
3030,20200720,CO,40142.0,402027.0,,397.0,6032.0,,,,,4969.0,A,7/20/2020 01:59,2020-07-20T01:59:00Z,07/19 21:59,1615.0,6032.0,2020-07-20T01:59:00Z,,,,37041.0,,,552916.0,439068.0,127160.0,8676.0,118484.0,,,,,,,,8,354,5877,442169,totalTestEncountersViral,552916.0,9246,442169,0,13,dd10bf9a3e1ed6ed26352910ae3f09753f7bb21e,0,0,0,0,0,,0.07260053968414731,2020-07-20
3031,20200720,CT,48055.0,614741.0,,54.0,10654.0,,,,,8466.0,B,7/19/2020 20:30,2020-07-19T20:30:00Z,07/19 16:30,4406.0,10654.0,2020-07-19T20:30:00Z,660857.0,,,46116.0,3525.0,881.0,,,,,,,,,,,,,9,162,5503,662796,posNeg,662796.0,5665,662796,10,0,15b83b90291ee4e4ed89176f1065da949b81124c,0,0,0,0,0,,0.07250345506007881,2020-07-20
3032,20200720,DC,11339.0,140401.0,,83.0,,19.0,,12.0,,1909.0,A+,7/19/2020 00:00,2020-07-19T00:00:00Z,07/18 20:00,579.0,,2020-07-19T00:00:00Z,,,,,,,151740.0,,,,,,,,,,,,11,78,3897,151740,posNeg,151740.0,3975,151740,1,0,1497658e5f7caf3ffcc3249920f6be5b8e15b9c4,0,0,0,0,0,,0.0747265058652959,2020-07-20
3033,20200720,DE,13519.0,139476.0,,47.0,,9.0,,,,7362.0,A+,7/19/2020 18:00,2020-07-19T18:00:00Z,07/19 14:00,523.0,,2020-07-19T18:00:00Z,,,,12537.0,465.0,58.0,,152995.0,,,,,,,,,,,10,0,0,152995,posNeg,152995.0,0,152995,0,0,53191e6cc223a9e9a9c437ecc367df92bd3b8ac5,0,0,0,0,0,,0.08836236478316285,2020-07-20
3034,20200720,FL,360394.0,2691712.0,2391.0,9489.0,21605.0,,,,,,A,7/19/2020 23:59,2020-07-19T23:59:00Z,07/19 19:59,5183.0,21605.0,2020-07-19T23:59:00Z,3845270.0,448764.0,3384679.0,360394.0,5183.0,,,3055922.0,,,,297009.0,12002.0,284980.0,,,,,12,10347,39118,3054497,posNeg,3052106.0,49465,3052106,92,296,792db5fdd1c13b625d85e3fb8113f0c69ff0307a,0,0,0,0,0,,0.11808043364155767,2020-07-20
3035,20200720,GA,145575.0,1128206.0,,3183.0,15047.0,,2829.0,,,,A,7/20/2020 14:50,2020-07-20T14:50:00Z,07/20 10:50,3176.0,15047.0,2020-07-20T14:50:00Z,1273781.0,133027.0,1140754.0,145575.0,,,,,202941.0,11985.0,,,,,,,,,13,2452,16010,1273781,posNeg,1273781.0,18462,1273781,3,37,178c63bb30c4d39416a583660e42317afe757dfd,0,0,0,0,0,,0.1142857367161231,2020-07-20
3036,20200720,GU,319.0,18252.0,,3.0,,,,,,235.0,B,7/19/2020 22:10,2020-07-19T22:10:00Z,07/19 18:10,5.0,,2020-07-19T22:10:00Z,18583.0,,,311.0,,,,18563.0,145.0,2.0,,,,,,,,,66,4,314,18571,posNeg,18571.0,318,18571,0,0,472bafe42b9bc7b7fe64125da7f896ba65a912ad,0,0,0,0,0,,0.017177319476603305,2020-07-20
3037,20200720,HI,1381.0,104575.0,,33.0,150.0,,,,,1043.0,D,7/19/2020 00:00,2020-07-19T00:00:00Z,07/18 20:00,24.0,150.0,2020-07-19T00:00:00Z,128374.0,,,,,,,105956.0,,,,,,,,,,,15,27,1294,105956,posNeg,105956.0,1321,105956,0,10,1824b659ce49b4906d9a6090a829edae7e16c08f,0,0,0,0,0,,0.013033712106912303,2020-07-20
3038,20200720,IA,39166.0,379378.0,,221.0,,76.0,,30.0,,28024.0,A+,7/20/2020 00:00,2020-07-20T00:00:00Z,07/19 20:00,797.0,,2020-07-20T00:00:00Z,,,,39166.0,,,,419862.0,,,,37265.0,2619.0,34610.0,,,,,19,443,2610,418544,posNeg,418544.0,3053,418544,3,0,c55a445421a7d5630f43ca7d36609d01a8ec4cc0,0,0,0,0,0,,0.09357678045796858,2020-07-20
3039,20200720,ID,14873.0,133015.0,,224.0,600.0,33.0,181.0,,,4149.0,A,7/19/2020 19:00,2020-07-19T19:00:00Z,07/19 15:00,119.0,600.0,2020-07-19T19:00:00Z,146994.0,,,13979.0,97.0,22.0,,,,,,,,,,,,,16,571,1131,147888,posNeg,147888.0,1702,147888,0,17,a535b84deca4ebeb5ba8d97215403413f88b652c,0,0,0,0,0,,0.10056934977821054,2020-07-20
3040,20200720,IL,163923.0,2116361.0,,1410.0,,308.0,,133.0,,,A,7/20/2020 00:00,2020-07-20T00:00:00Z,07/19 20:00,7494.0,,2020-07-20T00:00:00Z,2279109.0,,,162748.0,7301.0,193.0,,,,,,,,,,,,,17,1173,33425,2280284,posNeg,2280284.0,34598,2280284,6,0,bea453e40bbfe0c80a79801ec759e131e6bec988,0,0,0,0,0,,0.0718870982737238,2020-07-20
3041,20200720,IN,57206.0,578454.0,,805.0,7941.0,248.0,1691.0,85.0,,41322.0,A+,7/19/2020 23:59,2020-07-19T23:59:00Z,07/19 19:59,2825.0,7941.0,2020-07-19T23:59:00Z,,,,,2632.0,193.0,,635660.0,,,,,,,,,,,18,635,8145,635660,posNeg,635660.0,8780,635660,3,46,e82c7a0b474b16a8c3cdc387134db56ad29a4abb,0,0,0,0,0,,0.08999465122864424,2020-07-20
3042,20200720,KS,23334.0,238197.0,,,1497.0,111.0,439.0,21.0,162.0,1016.0,A,7/20/2020 10:00,2020-07-20T10:00:00Z,07/20 06:00,307.0,1497.0,2020-07-20T10:00:00Z,,,,,,,,261531.0,,,,,,,,,,,20,1369,10809,261531,posNeg,261531.0,12178,261531,8,44,8f7ae0c401e5b5aff8840ba56592e58460db766c,0,0,0,0,0,,0.0892207807105085,2020-07-20
3043,20200720,KY,23414.0,470740.0,,542.0,2882.0,114.0,1035.0,,,6876.0,B,7/19/2020 00:00,2020-07-19T00:00:00Z,07/18 20:00,671.0,2882.0,2020-07-19T00:00:00Z,493068.0,,,22328.0,667.0,4.0,,,40357.0,,,,,,,,,,21,253,1177,494154,posNeg,494154.0,1430,494154,1,2,b81e958289b26704e5f02df6bde9e24d709e8512,0,0,0,0,0,,0.04738199022976643,2020-07-20
3044,20200720,LA,94892.0,1008032.0,,1508.0,,,,192.0,,53288.0,B,7/20/2020 13:00,2020-07-20T13:00:00Z,07/20 09:00,3572.0,,2020-07-20T13:00:00Z,,,,94892.0,3462.0,110.0,,1102924.0,,,,,,,,,,,22,3186,30434,1102924,posNeg,1102924.0,33620,1102924,29,0,4837fcdc878465f796435755303f1d083326e9a7,0,0,0,0,0,,0.08603675321237003,2020-07-20
3045,20200720,MA,113789.0,937492.0,,483.0,11722.0,67.0,,38.0,,95390.0,A+,7/20/2020 10:00,2020-07-20T10:00:00Z,07/20 06:00,8433.0,11722.0,2020-07-20T10:00:00Z,1394144.0,142899.0,,107056.0,8214.0,219.0,,1044548.0,,,,86433.0,,,,,,,25,255,10491,1051281,totalTestsViral,1394144.0,17430,1051281,2,5,b4a4f3f61d4176e382bb5794eb4c72e0406edf51,0,0,0,0,0,,0.08161925884270205,2020-07-20
3046,20200720,MD,78685.0,670594.0,,463.0,11897.0,136.0,,,,5344.0,A,7/20/2020 10:00,2020-07-20T10:00:00Z,07/20 06:00,3382.0,11897.0,2020-07-20T10:00:00Z,953066.0,92337.0,,78685.0,3252.0,130.0,,749279.0,,,,,,,,,,,24,554,8940,749279,posNeg,749279.0,9494,749279,5,56,e8ddf964444f81bd0424fb22e6d5d08fb4f40e77,0,0,0,0,0,,0.105014287067968,2020-07-20
3047,20200720,ME,3711.0,135511.0,,12.0,375.0,10.0,,4.0,,3159.0,A+,7/19/2020 23:59,2020-07-19T23:59:00Z,07/19 19:59,117.0,375.0,2020-07-19T23:59:00Z,138798.0,4567.0,134046.0,3287.0,116.0,1.0,,,8463.0,385.0,8068.0,,,,,,,,23,24,1761,139222,posNeg,139222.0,1785,139222,0,0,0f4f853c09e4abddbe0b15a45232af974f5637c4,0,0,0,0,0,,0.026655270000430966,2020-07-20
3048,20200720,MI,82395.0,1424394.0,,680.0,,210.0,,102.0,,55162.0,A+,7/20/2020 00:00,2020-07-20T00:00:00Z,07/19 20:00,6373.0,,2020-07-20T00:00:00Z,1527804.0,103410.0,1424394.0,74152.0,6126.0,247.0,,,198479.0,,,,,,,,,,26,527,21803,1506789,posNeg,1506789.0,22330,1506789,7,0,2672bcf1781e2a906207e751f59cd1e2a0a57d55,0,0,0,0,0,,0.05468250697343822,2020-07-20
3049,20200720,MN,47107.0,820303.0,,247.0,4678.0,115.0,1397.0,,,40742.0,A,7/19/2020 17:00,2020-07-19T17:00:00Z,07/19 13:00,1585.0,4678.0,2020-07-19T17:00:00Z,867410.0,,,47107.0,1545.0,40.0,,,,,,,,,,,,,27,903,13319,867410,posNeg,867410.0,14222,867410,4,51,b9b5b8a79ea1c9ed1b35d71a71adaa04af0f15ef,0,0,0,0,0,,0.05430765151427814,2020-07-20
3050,20200720,MO,33624.0,538288.0,,875.0,,,,86.0,,,B,7/20/2020 15:00,2020-07-20T15:00:00Z,07/20 11:00,1132.0,,2020-07-20T15:00:00Z,728137.0,38855.0,688187.0,33624.0,,,,571912.0,,,,54765.0,1842.0,52923.0,,,,,29,530,12303,571912,posNeg,571912.0,12833,571912,3,0,e05db5f1a213269a20783cbdbfbe4069aae8af18,0,0,0,0,0,,0.05879226174656241,2020-07-20
3051,20200720,MP,37.0,11055.0,,,4.0,,,,,29.0,D,7/19/2020 19:55,2020-07-19T19:55:00Z,07/19 15:55,2.0,4.0,2020-07-19T19:55:00Z,12236.0,,,37.0,,,,11092.0,,,,,,,,,,,69,0,391,11092,posNeg,11092.0,391,11092,0,0,d43dd42ba634fce87b6162bb5d5ab705b69cabc7,0,0,0,0,0,,0.0033357374684457267,2020-07-20
3052,20200720,MS,43889.0,346086.0,,1119.0,3766.0,284.0,,143.0,,30315.0,A,7/20/2020 00:00,2020-07-20T00:00:00Z,07/19 20:00,1358.0,3766.0,2020-07-20T00:00:00Z,389466.0,,,43380.0,1327.0,31.0,,,15082.0,95.0,,,,,,,,,28,1251,10647,389975,posNeg,389975.0,11898,389975,3,39,a29ceb3dfff34dde4d3ab6c8c960265e35a5d57e,0,0,0,0,0,,0.11254311173793193,2020-07-20
3053,20200720,MT,2621.0,136421.0,,48.0,167.0,,,,,1334.0,C,7/20/2020 00:00,2020-07-20T00:00:00Z,07/19 20:00,39.0,167.0,2020-07-20T00:00:00Z,139042.0,,,2621.0,,,,,,,,,,,,,,,30,88,5795,139042,posNeg,139042.0,5883,139042,2,2,7431d9244c2a232960f908e80cd564f471a22aab,0,0,0,0,0,,0.018850419297766142,2020-07-20
3054,20200720,NC,101046.0,1322842.0,,1086.0,,,,,,78707.0,A,7/20/2020 12:00,2020-07-20T12:00:00Z,07/20 08:00,1642.0,,2020-07-20T12:00:00Z,1423888.0,,,101046.0,1642.0,,,,,,,,,,,,,,37,1268,27756,1423888,posNeg,1423888.0,29024,1423888,8,0,097afc275910bc22a4293b51691b20b63852d328,0,0,0,0,0,,0.0709648511680694,2020-07-20
3055,20200720,ND,5120.0,130852.0,,47.0,305.0,,,,,4219.0,D,7/20/2020 00:00,2020-07-20T00:00:00Z,07/19 20:00,82.0,305.0,2020-07-20T00:00:00Z,262974.0,,,5120.0,78.0,4.0,256413.0,133420.0,6359.0,230.0,6129.0,,,,,,,,38,107,2017,135972,totalTestEncountersViral,256413.0,5509,135972,0,3,a465cbd2445138704124644dea3c8e5e78aa1584,0,0,0,0,0,,0.01996778634468611,2020-07-20
3056,20200720,NE,22583.0,212313.0,,121.0,1482.0,,,,,17112.0,B,7/19/2020 20:00,2020-07-19T20:00:00Z,07/19 16:00,301.0,1482.0,2020-07-19T20:00:00Z,,,,22583.0,,,,235149.0,,,,,,,,,,,31,102,2393,234896,posNeg,234896.0,2495,234896,0,1,8e7527bfb531ca388d7972814f0987069b7bff08,0,0,0,0,0,,0.0961404195899462,2020-07-20
3057,20200720,NH,6203.0,137175.0,,17.0,673.0,,193.0,,,5251.0,B,7/19/2020 09:00,2020-07-19T09:00:00Z,07/19 05:00,398.0,673.0,2020-07-19T09:00:00Z,203205.0,,,6203.0,,,,143378.0,25837.0,,,25466.0,,,,,,,33,0,0,143378,posNeg,143378.0,0,143378,0,0,72038d8f310539df3a81b1dc82c0fd0b4a6eef21,0,0,0,0,0,,0.0432632621462149,2020-07-20
3058,20200720,NJ,176963.0,1625911.0,,798.0,21058.0,146.0,,72.0,,31448.0,A+,7/20/2020 13:00,2020-07-20T13:00:00Z,07/20 09:00,15516.0,21058.0,2020-07-20T13:00:00Z,1802874.0,,,176963.0,13741.0,1775.0,,,,,,,,,,,,,34,180,11557,1802874,posNeg,1802874.0,11737,1802874,10,-6,ee8471e579d6480e9121020c78b194cc8939d2e7,0,0,0,0,0,,0.0981560552761868,2020-07-20
3059,20200720,NM,16971.0,452244.0,,161.0,2387.0,,,,,6764.0,B,7/19/2020 17:30,2020-07-19T17:30:00Z,07/19 13:30,571.0,2387.0,2020-07-19T17:30:00Z,,,,16971.0,,,,469215.0,,,,,,,,,,,35,235,8316,469215,posNeg,469215.0,8551,469215,2,23,7cdb56baccaa71e8f9dc6dbdbd5f19ce0be51639,0,0,0,0,0,,0.03616892043093251,2020-07-20
3060,20200720,NV,36713.0,358708.0,,1086.0,,304.0,,156.0,,867.0,A+,7/20/2020 13:50,2020-07-20T13:50:00Z,07/20 09:50,648.0,,2020-07-20T13:50:00Z,498739.0,,,36713.0,,,,392988.0,,,,,,,,,,,32,948,4685,395421,posNeg,395421.0,5633,395421,1,0,a3626450540694b1ecb1ddf18eb9f9061c05ecdb,0,0,0,0,0,,0.09284534711105379,2020-07-20
3061,20200720,NY,407326.0,4757486.0,,716.0,89995.0,158.0,,93.0,,72229.0,A,7/19/2020 23:59,2020-07-19T23:59:00Z,07/19 19:59,25056.0,89995.0,2020-07-19T23:59:00Z,,,,407326.0,,,5164812.0,,,,,,,,,,,,36,519,48823,5164812,posNeg,5164812.0,49342,5164812,8,0,7c2635c7fd99bec67da8f192695a45cbf5e7ddc0,0,0,0,0,0,,0.07886560052911896,2020-07-20
3062,20200720,OH,76168.0,1105744.0,,1065.0,9610.0,318.0,2344.0,165.0,,51860.0,B,7/20/2020 14:00,2020-07-20T14:00:00Z,07/20 10:00,3189.0,9610.0,2020-07-20T14:00:00Z,1177696.0,,,71952.0,2931.0,258.0,,,,,,,,,,,,,39,1236,17762,1181912,posNeg,1181912.0,18998,1181912,15,55,d7162d9c814d6f830d1de98a14814e0cb8297198,0,0,0,0,0,,0.06444473023372299,2020-07-20
3063,20200720,OK,25433.0,450675.0,,604.0,2403.0,232.0,,,,19750.0,A+,7/20/2020 00:00,2020-07-20T00:00:00Z,07/19 20:00,452.0,2403.0,2020-07-20T00:00:00Z,479547.0,27903.0,450675.0,25433.0,,,,,55185.0,1854.0,,,,,,,,,40,168,0,476108,posNeg,476108.0,168,476108,1,15,3ee310bf2bacc65a701377768529f47b960bd5ba,0,0,0,0,0,,0.05341855209322255,2020-07-20
3064,20200720,OR,14847.0,325197.0,,233.0,1387.0,70.0,,34.0,,3338.0,A+,7/20/2020 00:00,2020-07-20T00:00:00Z,07/19 20:00,262.0,1387.0,2020-07-20T00:00:00Z,,,325197.0,14085.0,,,,339282.0,,,,,,,,,,,41,268,4186,340044,posNeg,340044.0,4454,340044,2,60,0769343c104455b7751a5aa174dd7e78437919ce,0,0,0,0,0,,0.04366199668278223,2020-07-20
